0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086,0.0398086
0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102,0.0398102
0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119,0.0398119
0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135,0.0398135
0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151,0.0398151
0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167,0.0398167
0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183,0.0398183
0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198,0.0398198
0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215,0.0398215
0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231,0.0398231
