-0.0397757,0.236779
0,0.236779
0.0397757,0.236779
0.0795531,0.236779
0.119332,0.236779
0.159113,0.236779
0.198895,0.236779
0.238679,0.236779
0.278465,0.236779
0.318252,0.236779
0.358041,0.236779
0.397832,0.236779
0.437624,0.236779
0.477418,0.236779
0.517214,0.236779
0.557011,0.236779
0.59681,0.236779
0.636611,0.236779
0.676413,0.236779
0.716217,0.236779
0.756022,0.236779
0.795829,0.236779
0.835638,0.236779
0.875448,0.236779
0.91526,0.236779
0.955073,0.236779
0.994888,0.236779
1.0347,0.236779
1.07452,0.236779
1.11434,0.236779
1.15416,0.236779
1.19399,0.236779
1.23381,0.236779
1.27364,0.236779
1.31347,0.236779
1.3533,0.236779
1.39313,0.236779
1.43296,0.236779
1.47279,0.236779
1.51263,0.236779
1.55247,0.236779
1.59231,0.236779
1.63215,0.236779
1.67199,0.236779
1.71183,0.236779
1.75168,0.236779
1.79152,0.236779
1.83137,0.236779
1.87122,0.236779
1.91107,0.236779
1.95092,0.236779
1.99078,0.236779
2.03063,0.236779
2.07049,0.236779
2.11035,0.236779
2.15021,0.236779
2.19007,0.236779
2.22994,0.236779
2.2698,0.236779
2.30967,0.236779
2.34954,0.236779
2.38941,0.236779
2.42928,0.236779
2.46915,0.236779
2.50902,0.236779
2.5489,0.236779
2.58878,0.236779
2.62865,0.236779
2.66853,0.236779
2.70842,0.236779
2.7483,0.236779
2.78818,0.236779
2.82807,0.236779
2.86796,0.236779
2.90785,0.236779
2.94774,0.236779
2.98763,0.236779
3.02752,0.236779
3.06742,0.236779
3.10731,0.236779
3.14721,0.236779
3.18711,0.236779
3.22701,0.236779
3.26691,0.236779
3.30681,0.236779
3.34672,0.236779
3.38663,0.236779
3.42653,0.237023
3.46644,0.237267
3.50635,0.237511
3.54627,0.237754
3.58618,0.237998
3.62609,0.238242
3.66601,0.238486
3.70593,0.23873
3.74585,0.238974
3.78577,0.239217
3.82569,0.239461
3.86561,0.239705
3.90554,0.239949
3.94546,0.240193
3.98539,0.240437
4.02532,0.240681
4.06525,0.240925
4.10518,0.241169
4.14511,0.241413
4.18505,0.241657
4.22499,0.2419
4.26492,0.242144
4.30486,0.242388
4.3448,0.242632
4.38474,0.242876
4.42468,0.24312
4.46463,0.243364
4.50457,0.243608
4.54452,0.243852
4.58447,0.244096
4.62442,0.24434
4.66437,0.244584
4.70432,0.244828
4.74427,0.245073
4.78423,0.245317
4.82419,0.245561
4.86414,0.245805
4.9041,0.246049
4.94406,0.246293
4.98402,0.246537
5.02399,0.246781
5.06395,0.247025
5.10392,0.247269
5.14388,0.247514
5.18385,0.247758
5.22382,0.248002
5.26379,0.248246
5.30376,0.24849
5.34373,0.248734
5.38371,0.248979
5.42369,0.249223
5.46366,0.249467
5.50364,0.249711
5.54362,0.249955
5.5836,0.2502
5.62358,0.250444
5.66357,0.250688
5.70355,0.250932
5.74354,0.244411
5.78352,0.237889
5.82351,0.231367
5.8635,0.224845
5.90349,0.218323
5.94349,0.211801
5.98348,0.205278
6.02347,0.198755
6.06347,0.192232
6.10347,0.185709
6.14347,0.179185
6.18347,0.172662
6.22347,0.166138
6.26347,0.159614
6.30347,0.15309
6.34348,0.146565
6.38348,0.14004
6.42349,0.133516
6.4635,0.126746
6.50351,0.119976
6.54352,0.113207
6.58353,0.106437
6.62354,0.0996663
6.66356,0.0928958
6.70357,0.0861251
6.74359,0.0793543
6.78361,0.0725832
6.82363,0.0658119
6.86365,0.0590404
6.90367,0.0522688
6.94369,0.0454969
6.98372,0.0387248
7.02374,0.0319525
7.06377,0.02518
7.1038,0.0184073
7.14382,0.0116345
7.18385,0.0048614
7.22388,-0.00191187
7.26392,-0.00868533
7.30395,-0.015459
7.34398,-0.015459
7.38402,-0.015459
7.42406,-0.015459
7.46409,-0.015459
7.50413,-0.015459
7.54417,-0.015459
7.58421,-0.015459
7.62426,-0.015459
7.6643,-0.015459
7.70434,-0.015459
7.74439,-0.015459
7.78444,-0.015459
7.82448,-0.015459
7.86453,-0.015459
7.90458,-0.015459
7.94464,-0.015459
7.98469,-0.015459
8.02474,-0.015459
8.0648,-0.015459
8.10485,-0.015459
8.14491,-0.015459
8.18497,-0.015459
8.22503,-0.015459
8.26509,-0.015459
8.30515,-0.015459
8.34521,-0.015459
8.38527,-0.015459
8.42534,-0.015459
8.4654,-0.015459
8.50547,-0.015459
8.54554,-0.015459
8.5856,-0.015459
8.62567,-0.015459
8.66574,-0.015459
8.70582,-0.015459
8.74589,-0.015459
8.78596,-0.015459
8.82604,-0.015459
8.86611,-0.015459
8.90619,-0.015459
8.94627,-0.015459
8.98635,-0.015459
9.02643,-0.015459
9.06651,-0.015459
9.10659,-0.015459
9.14668,-0.015459
9.18676,-0.015459
9.22684,-0.015459
9.26693,-0.015459
9.30702,-0.015459
9.34711,-0.015459
9.3872,-0.015459
9.42729,-0.015459
9.46738,-0.015459
9.50747,-0.015459
9.54756,-0.015459
9.58766,-0.015459
9.62775,-0.015459
9.66785,-0.015459
9.70795,-0.015459
9.74804,-0.015459
