rho,u,v,T,P
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,216.7,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,1.40682e-292,2.20813e-317,11664
0.187546,885,5.4344e-220,2.20813e-317,11664
0.187546,885,1.37769e-147,2.20813e-317,11664
0.187546,885,2.06976e-75,2.20813e-317,11664
0.187546,885,2.08678e-75,2.20813e-317,11664
0.187546,885,2.10359e-75,2.20813e-317,11664
0.187546,885,2.12166e-75,2.20813e-317,11664
0.187546,885,2.13955e-75,2.20813e-317,11664
0.187546,885,2.15778e-75,2.20813e-317,11664
0.187546,885,2.17683e-75,2.20813e-317,11664
0.187546,885,2.1951e-75,2.20813e-317,11664
0.187546,885,2.21427e-75,2.20813e-317,11664
0.187546,885,2.23433e-75,2.20813e-317,11664
0.187546,885,2.25416e-75,2.20813e-317,11664
0.187546,885,2.27441e-75,2.20813e-317,11664
0.187546,885,2.29497e-75,2.20813e-317,11664
0.187546,885,2.31651e-75,2.20813e-317,11664
0.187546,885,2.33674e-75,2.20813e-317,11664
0.187546,885,2.35965e-75,2.20813e-317,11664
0.187546,885,2.3812e-75,2.20813e-317,11664
0.187546,885,2.40495e-75,2.20813e-317,11664
0.187546,885,2.42739e-75,2.20813e-317,11664
0.187546,885,2.45093e-75,2.20813e-317,11664
0.187546,885,2.4748e-75,2.20813e-317,11664
0.187546,885,2.49924e-75,2.20813e-317,11664
0.187546,885,2.52477e-75,2.20813e-317,11664
0.187546,885,2.54955e-75,2.20813e-317,11664
0.187546,885,2.57672e-75,2.20813e-317,11664
0.187546,885,2.60255e-75,2.20813e-317,11664
0.187546,885,2.62892e-75,2.20813e-317,11664
0.187546,885,2.65784e-75,2.20813e-317,11664
0.187546,885,2.68596e-75,2.20813e-317,11664
0.187546,885,2.71415e-75,2.20813e-317,11664
0.187546,885,2.7442e-75,2.20813e-317,11664
0.187546,885,2.77358e-75,2.20813e-317,11664
0.187546,885,2.80506e-75,2.20813e-317,11664
0.187546,885,2.83639e-75,2.20813e-317,11664
0.187546,885,2.8686e-75,2.20813e-317,11664
0.187546,885,2.90216e-75,2.20813e-317,11664
0.187546,885,2.93582e-75,2.20813e-317,11664
0.187546,885,2.96961e-75,2.20813e-317,11664
0.187546,885,3.0055e-75,2.20813e-317,11664
0.187546,885,3.0417e-75,2.20813e-317,11664
0.187546,885,3.07794e-75,2.20813e-317,11664
0.187546,885,3.11735e-75,2.20813e-317,11664
0.187546,885,3.15627e-75,2.20813e-317,11664
0.187546,885,3.1946e-75,2.20813e-317,11664
0.187546,885,3.23779e-75,2.20813e-317,11664
0.187546,885,3.27818e-75,2.20813e-317,11664
0.187546,885,3.32126e-75,2.20813e-317,11664
0.187546,885,3.36708e-75,2.20813e-317,11664
0.187546,885,3.41166e-75,2.20813e-317,11664
0.187546,885,3.45913e-75,2.20813e-317,11664
0.187546,885,3.50632e-75,2.20813e-317,11664
0.187546,885,3.55562e-75,2.20813e-317,11664
0.187546,885,3.60719e-75,2.20813e-317,11664
0.187546,885,3.65857e-75,2.20813e-317,11664
0.187546,885,3.71317e-75,2.20813e-317,11664
0.187546,885,3.76942e-75,2.20813e-317,11664
0.187546,885,3.82471e-75,2.20813e-317,11664
0.187546,885,3.88531e-75,2.20813e-317,11664
0.187546,885,4.29819e-75,2.20813e-317,11664
0.187546,885,4.33544e-75,2.20813e-317,11664
0.187546,885,4.37689e-75,2.20813e-317,11664
0.187546,885,4.41729e-75,2.20813e-317,11664
0.187546,885,4.45855e-75,2.20813e-317,11664
0.187546,885,4.50049e-75,2.20813e-317,11664
0.187546,885,4.54325e-75,2.20813e-317,11664
0.187546,885,4.58784e-75,2.20813e-317,11664
0.187546,885,4.63032e-75,2.20813e-317,11664
0.187546,885,4.67764e-75,2.20813e-317,11664
0.187546,885,4.72384e-75,2.20813e-317,11664
0.187546,885,4.77096e-75,2.20813e-317,11664
0.187546,885,4.81913e-75,2.20813e-317,11664
0.187546,885,4.86729e-75,2.20813e-317,11664
0.187546,885,4.92031e-75,2.20813e-317,11664
0.187546,885,4.9695e-75,2.20813e-317,11664
0.187546,885,5.0218e-75,2.20813e-317,11664
0.187546,885,5.07617e-75,2.20813e-317,11664
0.187546,885,-1.89673e-75,2.20813e-317,11664
0.187546,885,-1.88152e-75,2.20813e-317,11664
0.187546,885,-1.8676e-75,2.20813e-317,11664
0.187546,885,-1.85333e-75,2.20813e-317,11664
0.187546,885,-1.83978e-75,2.20813e-317,11664
0.187546,885,-1.82544e-75,2.20813e-317,11664
0.187546,885,-1.8118e-75,2.20813e-317,11664
0.187546,885,-1.79839e-75,2.20813e-317,11664
0.187546,885,-1.78565e-75,2.20813e-317,11664
0.187546,885,-1.77211e-75,2.20813e-317,11664
0.187546,885,-1.75975e-75,2.20813e-317,11664
0.187546,885,-1.74711e-75,2.20813e-317,11664
0.187546,885,-1.73459e-75,2.20813e-317,11664
0.187546,885,-1.72229e-75,2.20813e-317,11664
0.187546,885,-1.71017e-75,2.20813e-317,11664
0.187546,885,-1.69818e-75,2.20813e-317,11664
0.187546,885,-1.68683e-75,2.20813e-317,11664
0.187546,885,-1.67473e-75,2.20813e-317,11664
0.187546,885,-1.66373e-75,2.20813e-317,11664
0.187546,885,-1.65237e-75,2.20813e-317,11664
0.187546,885,-1.64121e-75,2.20813e-317,11664
0.187546,885,-1.62969e-75,2.20813e-317,11664
0.187546,885,-1.1035e-147,2.20813e-317,11664
0.187546,885,-4.42773e-220,2.20813e-317,11664
0.187546,885,-1.16586e-292,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,0,2.20813e-317,11664
0.187546,885,2.61024e-293,2.20813e-317,11664
0.187546,885,1.01432e-220,2.20813e-317,11664
0.187546,885,2.5867e-148,2.20813e-317,11664
0.187546,885,3.90908e-76,2.20813e-317,11664
0.187546,885,3.88852e-76,2.20813e-317,11664
0.187546,885,3.86791e-76,2.20813e-317,11664
0.187546,885,3.85349e-76,2.20813e-317,11664
0.187546,885,3.83029e-76,2.20813e-317,11664
0.187546,885,3.81469e-76,2.20813e-317,11664
0.187546,885,3.79639e-76,2.20813e-317,11664
0.187546,885,3.7768e-76,2.20813e-317,11664
0.187546,885,3.76034e-76,2.20813e-317,11664
0.187546,885,3.7424e-76,2.20813e-317,11664
0.187546,885,3.72332e-76,2.20813e-317,11664
0.187546,885,3.70719e-76,2.20813e-317,11664
0.187546,885,3.68844e-76,2.20813e-317,11664
0.187546,885,3.67407e-76,2.20813e-317,11664
0.187546,885,3.65592e-76,2.20813e-317,11664
0.187546,885,3.63876e-76,2.20813e-317,11664
0.187546,885,3.6223e-76,2.20813e-317,11664
0.187546,885,3.60554e-76,2.20813e-317,11664
0.187546,885,3.58911e-76,2.20813e-317,11664
0.187546,885,3.57423e-76,2.20813e-317,11664
0.187546,885,3.55569e-76,2.20813e-317,11664
0.187546,885,3.5407e-76,2.20813e-317,11664
0.187546,885,3.5264e-76,2.20813e-317,11664
0.187546,885,3.50946e-76,2.20813e-317,11664
0.187546,885,3.49503e-76,2.20813e-317,11664
0.187546,885,3.47982e-76,2.20813e-317,11664
0.187546,885,3.46314e-76,2.20813e-317,11664
0.187546,885,3.44926e-76,2.20813e-317,11664
0.187546,885,3.43444e-76,2.20813e-317,11664
0.187546,885,3.41802e-76,2.20813e-317,11664
0.187546,885,3.40467e-76,2.20813e-317,11664
0.187546,885,3.39001e-76,2.20813e-317,11664
0.187546,885,3.37547e-76,2.20813e-317,11664
0.187546,885,3.35996e-76,2.20813e-317,11664
0.187546,885,3.34692e-76,2.20813e-317,11664
0.187546,885,3.33384e-76,2.20813e-317,11664
0.187546,885,3.31754e-76,2.20813e-317,11664
0.187546,885,3.30475e-76,2.20813e-317,11664
0.187546,885,3.29216e-76,2.20813e-317,11664
0.187546,885,3.27624e-76,2.20813e-317,11664
0.187546,885,3.265e-76,2.20813e-317,11664
0.187546,885,3.25023e-76,2.20813e-317,11664
0.187546,885,3.23701e-76,2.20813e-317,11664
0.187546,885,3.22501e-76,2.20813e-317,11664
0.187546,885,3.21058e-76,2.20813e-317,11664
0.187546,885,3.19753e-76,2.20813e-317,11664
0.187546,885,3.18608e-76,2.20813e-317,11664
0.187546,885,3.17292e-76,2.20813e-317,11664
0.187546,885,3.15914e-76,2.20813e-317,11664
0.187546,885,3.14776e-76,2.20813e-317,11664
0.187546,885,3.13528e-76,2.20813e-317,11664
0.187546,885,3.1216e-76,2.20813e-317,11664
0.187546,885,3.11056e-76,2.20813e-317,11664
0.187546,885,3.09822e-76,2.20813e-317,11664
0.187546,885,3.08493e-76,2.20813e-317,11664
0.187546,885,3.07423e-76,2.20813e-317,11664
0.187546,885,3.06211e-76,2.20813e-317,11664
0.187546,885,3.05137e-76,2.20813e-317,11664
0.187546,885,3.03753e-76,2.20813e-317,11664
0.187546,885,3.02682e-76,2.20813e-317,11664
0.187546,885,3.01654e-76,2.20813e-317,11664
0.187546,885,3.00383e-76,2.20813e-317,11664
0.187546,885,2.99253e-76,2.20813e-317,11664
0.187546,885,2.98098e-76,2.20813e-317,11664
0.187546,885,2.97117e-76,2.20813e-317,11664
0.187546,885,2.95867e-76,2.20813e-317,11664
0.187546,885,2.94758e-76,2.20813e-317,11664
0.187546,885,2.93684e-76,2.20813e-317,11664
0.187546,885,2.927e-76,2.20813e-317,11664
0.187546,885,2.91485e-76,2.20813e-317,11664
0.187546,885,2.90536e-76,2.20813e-317,11664
0.187546,885,2.8946e-76,2.20813e-317,11664
0.187546,885,2.88317e-76,2.20813e-317,11664
0.187546,885,2.87343e-76,2.20813e-317,11664
0.187546,885,2.86196e-76,2.20813e-317,11664
0.187546,885,2.85297e-76,2.20813e-317,11664
0.187546,885,2.84245e-76,2.20813e-317,11664
0.187546,885,2.8322e-76,2.20813e-317,11664
0.187546,885,2.82118e-76,2.20813e-317,11664
0.187546,885,2.81206e-76,2.20813e-317,11664
0.187546,885,2.80197e-76,2.20813e-317,11664
0.187546,885,2.79214e-76,2.20813e-317,11664
0.187546,885,2.78225e-76,2.20813e-317,11664
0.187546,885,2.77269e-76,2.20813e-317,11664
0.187546,885,2.76275e-76,2.20813e-317,11664
0.187546,885,2.75306e-76,2.20813e-317,11664
0.187546,885,2.74357e-76,2.20813e-317,11664
0.187546,885,2.7341e-76,2.20813e-317,11664
0.187546,885,2.72555e-76,2.20813e-317,11664
0.187546,885,2.71531e-76,2.20813e-317,11664
0.187546,885,2.70577e-76,2.20813e-317,11664
0.187546,885,2.69766e-76,2.20813e-317,11664
0.187546,885,2.68737e-76,2.20813e-317,11664
0.187546,885,2.67833e-76,2.20813e-317,11664
0.187546,885,2.67021e-76,2.20813e-317,11664
0.187546,885,2.66024e-76,2.20813e-317,11664
0.187546,885,2.65125e-76,2.20813e-317,11664
0.187546,885,2.64332e-76,2.20813e-317,11664
0.187546,885,2.63457e-76,2.20813e-317,11664
0.187546,885,2.62582e-76,2.20813e-317,11664
0.187546,885,2.61506e-76,2.20813e-317,11664
0.187546,885,2.60825e-76,2.20813e-317,11664
0.187546,885,2.59981e-76,2.20813e-317,11664
0.187546,885,2.59122e-76,2.20813e-317,11664
0.187546,885,2.58281e-76,2.20813e-317,11664
0.187546,885,2.57417e-76,2.20813e-317,11664
0.187546,885,2.56503e-76,2.20813e-317,11664
0.187546,885,2.55846e-76,2.20813e-317,11664
0.187546,885,2.54831e-76,2.20813e-317,11664
0.187546,885,2.54137e-76,2.20813e-317,11664
0.187546,885,2.5328e-76,2.20813e-317,11664
0.187546,885,2.52496e-76,2.20813e-317,11664
0.187546,885,2.51674e-76,2.20813e-317,11664
0.187546,885,2.50951e-76,2.20813e-317,11664
0.187546,885,2.50087e-76,2.20813e-317,11664
0.187546,885,2.49281e-76,2.20813e-317,11664
0.187546,885,2.48498e-76,2.20813e-317,11664
0.187546,885,2.47822e-76,2.20813e-317,11664
0.187546,885,2.46859e-76,2.20813e-317,11664
0.187546,885,2.46261e-76,2.20813e-317,11664
0.187546,885,2.454e-76,2.20813e-317,11664
0.187546,885,2.44651e-76,2.20813e-317,11664
0.187546,885,2.43965e-76,2.20813e-317,11664
0.187546,885,2.43056e-76,2.20813e-317,11664
0.187546,885,2.42479e-76,2.20813e-317,11664
0.187546,885,2.41648e-76,2.20813e-317,11664
0.187546,885,2.41079e-76,2.20813e-317,11664
0.187546,885,2.4018e-76,2.20813e-317,11664
0.187546,885,2.3944e-76,2.20813e-317,11664
0.187546,885,2.38806e-76,2.20813e-317,11664
0.187546,885,2.38074e-76,2.20813e-317,11664
0.187546,885,2.3736e-76,2.20813e-317,11664
0.187546,885,2.3665e-76,2.20813e-317,11664
0.187546,885,2.35856e-76,2.20813e-317,11664
0.187546,885,2.35252e-76,2.20813e-317,11664
0.187546,885,2.3437e-76,2.20813e-317,11664
0.187546,885,2.33936e-76,2.20813e-317,11664
0.187546,885,2.33062e-76,2.20813e-317,11664
0.187546,885,2.32538e-76,2.20813e-317,11664
0.187546,885,2.31792e-76,2.20813e-317,11664
0.187546,885,2.31007e-76,2.20813e-317,11664
0.187546,885,2.30537e-76,2.20813e-317,11664
0.187546,885,2.29652e-76,2.20813e-317,11664
0.187546,885,2.29179e-76,2.20813e-317,11664
0.187546,885,2.28347e-76,2.20813e-317,11664
0.187546,885,2.27847e-76,2.20813e-317,11664
0.187546,885,2.27192e-76,2.20813e-317,11664
0.187546,885,2.26351e-76,2.20813e-317,11664
0.187546,885,2.25726e-76,2.20813e-317,11664
0.187546,885,2.25261e-76,2.20813e-317,11664
0.187546,885,2.246e-76,2.20813e-317,11664
0.187546,885,2.23797e-76,2.20813e-317,11664
0.187546,885,2.23144e-76,2.20813e-317,11664
0.187546,885,2.22712e-76,2.20813e-317,11664
0.187546,885,2.22066e-76,2.20813e-317,11664
0.187546,885,2.21444e-76,2.20813e-317,11664
0.187546,885,2.20681e-76,2.20813e-317,11664
0.187546,885,2.20199e-76,2.20813e-317,11664
0.187546,885,2.19608e-76,2.20813e-317,11664
0.187546,885,2.18816e-76,2.20813e-317,11664
0.187546,885,2.18375e-76,2.20813e-317,11664
0.187546,885,2.17803e-76,2.20813e-317,11664
0.187546,885,2.16993e-76,2.20813e-317,11664
0.187546,885,2.16428e-76,2.20813e-317,11664
0.187546,885,2.16168e-76,2.20813e-317,11664
0.187546,885,2.15228e-76,2.20813e-317,11664
0.187546,885,2.14813e-76,2.20813e-317,11664
0.187546,885,2.14231e-76,2.20813e-317,11664
0.187546,885,2.13652e-76,2.20813e-317,11664
0.187546,885,2.12897e-76,2.20813e-317,11664
0.187546,885,2.12512e-76,2.20813e-317,11664
0.187546,885,2.12081e-76,2.20813e-317,11664
0.187546,885,2.11032e-76,2.20813e-317,11664
0.187546,885,2.10959e-76,2.20813e-317,11664
0.187546,885,2.10232e-76,2.20813e-317,11664
0.187546,885,2.09663e-76,2.20813e-317,11664
0.187546,885,2.09128e-76,2.20813e-317,11664
0.187546,885,2.08557e-76,2.20813e-317,11664
0.187546,885,2.07853e-76,2.20813e-317,11664
0.187546,885,2.07463e-76,2.20813e-317,11664
0.187546,885,2.06908e-76,2.20813e-317,11664
0.187546,885,2.06388e-76,2.20813e-317,11664
0.187546,885,2.05831e-76,2.20813e-317,11664
0.187546,885,2.05316e-76,2.20813e-317,11664
0.187546,885,2.04765e-76,2.20813e-317,11664
0.187546,885,2.04244e-76,2.20813e-317,11664
0.187546,885,2.03557e-76,2.20813e-317,11664
0.187546,885,2.03175e-76,2.20813e-317,11664
0.187546,885,2.02674e-76,2.20813e-317,11664
0.187546,885,2.02295e-76,2.20813e-317,11664
0.187546,885,2.01639e-76,2.20813e-317,11664
0.187546,885,2.01096e-76,2.20813e-317,11664
0.187546,885,2.00605e-76,2.20813e-317,11664
0.187546,885,2.00097e-76,2.20813e-317,11664
0.187546,885,1.99592e-76,2.20813e-317,11664
0.187546,885,1.9907e-76,2.20813e-317,11664
0.187546,885,1.98441e-76,2.20813e-317,11664
0.187546,885,1.98229e-76,2.20813e-317,11664
0.187546,885,1.97586e-76,2.20813e-317,11664
0.187546,885,1.97093e-76,2.20813e-317,11664
0.187546,885,1.96603e-76,2.20813e-317,11664
0.187546,885,1.96115e-76,2.20813e-317,11664
0.187546,885,1.95765e-76,2.20813e-317,11664
0.187546,885,1.95001e-76,2.20813e-317,11664
0.187546,885,1.94801e-76,2.20813e-317,11664
0.187546,885,1.94177e-76,2.20813e-317,11664
0.187546,885,1.93719e-76,2.20813e-317,11664
0.187546,885,1.93228e-76,2.20813e-317,11664
0.187546,885,1.92738e-76,2.20813e-317,11664
0.187546,885,1.92295e-76,2.20813e-317,11664
0.187546,885,1.91821e-76,2.20813e-317,11664
0.187546,885,1.91346e-76,2.20813e-317,11664
0.187546,885,1.91045e-76,2.20813e-317,11664
0.187546,885,1.90442e-76,2.20813e-317,11664
0.187546,885,1.89948e-76,2.20813e-317,11664
0.187546,885,1.89529e-76,2.20813e-317,11664
0.187546,885,1.89206e-76,2.20813e-317,11664
0.187546,885,1.88465e-76,2.20813e-317,11664
0.187546,885,1.88305e-76,2.20813e-317,11664
0.187546,885,1.877e-76,2.20813e-317,11664
0.187546,885,1.87413e-76,2.20813e-317,11664
0.187546,885,1.86665e-76,2.20813e-317,11664
0.187546,885,1.86536e-76,2.20813e-317,11664
0.187546,885,1.85933e-76,2.20813e-317,11664
0.187546,885,1.85497e-76,2.20813e-317,11664
0.187546,885,1.85208e-76,2.20813e-317,11664
0.187546,885,1.84647e-76,2.20813e-317,11664
0.187546,885,1.84189e-76,2.20813e-317,11664
0.187546,885,1.83933e-76,2.20813e-317,11664
0.187546,885,1.8319e-76,2.20813e-317,11664
0.187546,885,1.83065e-76,2.20813e-317,11664
0.187546,885,1.82649e-76,2.20813e-317,11664
0.187546,885,1.82067e-76,2.20813e-317,11664
0.187546,885,1.81666e-76,2.20813e-317,11664
0.187546,885,1.81232e-76,2.20813e-317,11664
0.187546,885,1.8096e-76,2.20813e-317,11664
0.187546,885,1.80422e-76,2.20813e-317,11664
0.187546,885,1.80001e-76,2.20813e-317,11664
0.187546,885,1.79726e-76,2.20813e-317,11664
0.187546,885,1.79043e-76,2.20813e-317,11664
0.187546,885,1.78913e-76,2.20813e-317,11664
0.187546,885,1.78376e-76,2.20813e-317,11664
0.187546,885,1.77974e-76,2.20813e-317,11664
0.187546,885,1.77707e-76,2.20813e-317,11664
0.187546,885,1.77315e-76,2.20813e-317,11664
0.187546,885,1.76762e-76,2.20813e-317,11664
0.187546,885,1.76385e-76,2.20813e-317,11664
0.187546,885,1.75992e-76,2.20813e-317,11664
0.187546,885,1.75722e-76,2.20813e-317,11664
0.187546,885,1.75211e-76,2.20813e-317,11664
0.187546,885,1.74945e-76,2.20813e-317,11664
0.187546,885,1.74428e-76,2.20813e-317,11664
0.187546,885,1.74053e-76,2.20813e-317,11664
0.187546,885,1.73791e-76,2.20813e-317,11664
0.187546,885,1.7328e-76,2.20813e-317,11664
0.187546,885,1.7303e-76,2.20813e-317,11664
0.187546,885,1.72523e-76,2.20813e-317,11664
0.187546,885,1.72276e-76,2.20813e-317,11664
0.187546,885,1.7179e-76,2.20813e-317,11664
0.187546,885,1.71401e-76,2.20813e-317,11664
0.187546,885,1.71141e-76,2.20813e-317,11664
0.187546,885,1.70676e-76,2.20813e-317,11664
0.187546,885,1.70292e-76,2.20813e-317,11664
0.187546,885,1.70044e-76,2.20813e-317,11664
0.187546,885,1.69578e-76,2.20813e-317,11664
0.187546,885,1.69182e-76,2.20813e-317,11664
0.187546,885,1.68837e-76,2.20813e-317,11664
0.187546,885,1.68594e-76,2.20813e-317,11664
0.187546,885,1.68134e-76,2.20813e-317,11664
0.187546,885,1.67878e-76,2.20813e-317,11664
0.187546,885,1.67406e-76,2.20813e-317,11664
0.187546,885,1.67052e-76,2.20813e-317,11664
0.187546,885,1.66815e-76,2.20813e-317,11664
0.187546,885,1.66349e-76,2.20813e-317,11664
0.187546,885,1.66114e-76,2.20813e-317,11664
0.187546,885,1.65651e-76,2.20813e-317,11664
0.187546,885,1.65435e-76,2.20813e-317,11664
0.187546,885,1.65073e-76,2.20813e-317,11664
0.187546,885,1.64492e-76,2.20813e-317,11664
0.187546,885,1.64403e-76,2.20813e-317,11664
0.187546,885,1.63917e-76,2.20813e-317,11664
0.187546,885,1.63722e-76,2.20813e-317,11664
0.187546,885,1.63255e-76,2.20813e-317,11664
0.187546,885,1.62918e-76,2.20813e-317,11664
0.187546,885,1.62651e-76,2.20813e-317,11664
0.187546,885,1.62293e-76,2.20813e-317,11664
0.187546,885,1.61877e-76,2.20813e-317,11664
0.187546,885,1.61618e-76,2.20813e-317,11664
0.187546,885,1.61068e-76,2.20813e-317,11664
0.187546,885,1.60756e-76,2.20813e-317,11664
0.187546,885,1.60278e-76,2.20813e-317,11664
0.187546,885,1.60024e-76,2.20813e-317,11664
0.187546,885,1.59413e-76,2.20813e-317,11664
0.187546,885,1.59023e-76,2.20813e-317,11664
0.187546,885,1.58638e-76,2.20813e-317,11664
0.187546,885,1.58105e-76,2.20813e-317,11664
0.187546,885,1.57544e-76,2.20813e-317,11664
0.187546,885,1.57049e-76,2.20813e-317,11664
0.187546,885,1.56607e-76,2.20813e-317,11664
0.187546,885,1.56084e-76,2.20813e-317,11664
0.187546,885,1.55525e-76,2.20813e-317,11664
0.187546,885,1.54927e-76,2.20813e-317,11664
0.187546,885,1.54356e-76,2.20813e-317,11664
0.187546,885,1.53872e-76,2.20813e-317,11664
0.187546,885,1.53108e-76,2.20813e-317,11664
0.187546,885,1.52685e-76,2.20813e-317,11664
0.187546,885,1.51934e-76,2.20813e-317,11664
0.187546,885,1.5135e-76,2.20813e-317,11664
0.187546,885,1.50691e-76,2.20813e-317,11664
0.187546,885,1.5003e-76,2.20813e-317,11664
0.187546,885,1.49353e-76,2.20813e-317,11664
0.187546,885,1.48647e-76,2.20813e-317,11664
0.187546,885,1.47983e-76,2.20813e-317,11664
0.187546,885,1.4725e-76,2.20813e-317,11664
0.187546,885,1.46531e-76,2.20813e-317,11664
0.187546,885,1.45838e-76,2.20813e-317,11664
0.187546,885,1.45051e-76,2.20813e-317,11664
0.187546,885,1.44331e-76,2.20813e-317,11664
0.187546,885,1.43549e-76,2.20813e-317,11664
0.187546,885,1.42766e-76,2.20813e-317,11664
0.187546,885,1.41999e-76,2.20813e-317,11664
0.187546,885,1.41218e-76,2.20813e-317,11664
0.187546,885,1.40433e-76,2.20813e-317,11664
0.187546,885,1.39576e-76,2.20813e-317,11664
0.187546,885,1.38801e-76,2.20813e-317,11664
0.187546,885,1.38027e-76,2.20813e-317,11664
0.187546,885,1.37154e-76,2.20813e-317,11664
0.187546,885,1.36369e-76,2.20813e-317,11664
0.187546,885,1.35526e-76,2.20813e-317,11664
